Number Density,Energy Density,Pressure,mu_u,mu_d,mu_s,mu_e
0.6516352105996197,2.976602470969888,0.6588674903232961,389.23463337677407,389.23463337677407,389.23463337677407,0.0
0.6546460398370092,2.9934127959088337,0.6644709319696112,389.8331884652103,389.8331884652103,389.8331884652103,0.0
0.6576707803740789,3.0103267615609206,0.670108920520307,390.43266399639015,390.43266399639015,390.43266399639015,0.0
0.6607094964868946,3.0273450069023475,0.6757816689674492,391.03306138574715,391.03306138574715,391.03306138574715,0.0
0.6637622527485048,3.0444681748487805,0.6814893916162604,391.63438205089113,391.63438205089113,391.63438205089113,0.0
0.6668291140303114,3.0616969122796607,0.6872323040932201,392.23662741161195,392.23662741161195,392.23662741161195,0.0
0.6699101455034536,3.0790318700626464,0.6930106233542154,392.8397988898833,392.8397988898833,392.8397988898833,0.0
0.6730054126401844,3.096473703078173,0.6988245676927243,393.4438979098648,393.4438979098648,393.4438979098648,0.0
0.6761149812152679,3.1140230702442206,0.7046743567480734,394.04892589790654,394.04892589790654,394.04892589790654,0.0
0.6792389173073751,3.1316806345411936,0.7105602115137313,394.65488428255185,394.65488428255185,394.65488428255185,0.0
0.682377287300487,3.1494470630369644,0.7164823543456549,395.26177449454065,395.26177449454065,395.26177449454065,0.0
0.6855301578853106,3.1673230269121033,0.7224410089707011,395.8695979668138,395.8695979668138,395.8695979668138,0.0
0.6886975960606881,3.185309201485184,0.7284364004950611,396.4783561345148,396.4783561345148,396.4783561345148,0.0
0.6918796691350257,3.2034062662383325,0.7344687554127776,397.0880504349945,397.0880504349945,397.0880504349945,0.0
0.6950764447277232,3.221614904842889,0.7405383016142963,397.698682307814,397.698682307814,397.698682307814,0.0
0.6982879907706089,3.2399358051852203,0.7466452683950734,398.3102531947478,398.3102531947478,398.3102531947478,0.0
0.7015143755093886,3.258369659392749,0.7527898864642497,398.9227645397885,398.9227645397885,398.9227645397885,0.0
0.7047556675050884,3.2769171638600434,0.7589723879533478,399.53621778914817,399.53621778914817,399.53621778914817,0.0
0.7080119356355165,3.295579019275165,0.7651930064250548,400.15061439126333,400.15061439126333,400.15061439126333,0.0
0.7112832490967254,3.314355930646127,0.7714519768820424,400.7659557967978,400.7659557967978,400.7659557967978,0.0
0.714569677404481,3.3332486073275187,0.7777495357758395,401.38224345864586,401.38224345864586,401.38224345864586,0.0
0.717871290395746,3.3522577630473425,0.7840859210157808,401.99947883193687,401.99947883193687,401.99947883193687,0.0
0.7211881582301549,3.3713841159339224,0.790461371977974,402.6176633740371,402.6176633740371,402.6176633740371,0.0
0.7245203513915104,3.3906283885430644,0.7968761295143547,403.23679854455395,403.23679854455395,403.23679854455395,0.0
0.7278679406892803,3.4099913078853556,0.8033304359617853,403.85688580533974,403.85688580533974,403.85688580533974,0.0
0.7312309972601004,3.4294736054536075,0.8098245351512027,404.4779266204942,404.4779266204942,404.4779266204942,0.0
0.7346095925692925,3.4490760172505355,0.816358672416845,405.09992245636954,405.09992245636954,405.09992245636954,0.0
0.7380037984123734,3.468799283816503,0.8229330946055009,405.72287478157193,405.72287478157193,405.72287478157193,0.0
0.7414136869165872,3.4886441502575387,0.8295480500858462,406.3467850669663,406.3467850669663,406.3467850669663,0.0
0.744839330542436,3.5086113662734753,0.836203788757825,406.97165478567933,406.97165478567933,406.97165478567933,0.0
0.7482808020852186,3.528701686186256,0.8429005620620853,407.5974854131028,407.5974854131028,407.5974854131028,0.0
0.7517381746765837,3.5489158689684834,0.8496386229894946,408.2242784268983,408.2242784268983,408.2242784268983,0.0
0.7552115217860736,3.5692546782720154,0.8564182260906719,408.85203530699863,408.85203530699863,408.85203530699863,0.0
0.7587009172226934,3.5897188824568733,0.8632396274856243,409.4807575356129,409.4807575356129,409.4807575356129,0.0
